Sagsnr,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude
1770010199177009,2022-12-30,4,105.0,17500,500.0,"Else Alfelts Vej 62B, 4. th, 2300 København S",2300,55.61935638,12.56837823
1770010579177009,2022-11-30,3,98.0,13900,426.0,"Else Alfelts Vej 81, 5. tv, 2300 København S",2300,55.61775628,12.56884475
10-X00020923426001,2023-03-01,4,111.0,15225,411.0,"Robert Jacobsens Vej 59, 6. 1, 2300 København S",2300,55.61983677,12.57350437
1770010580177009,2023-01-13,4,90.0,13950,465.0,"Nadine Gordimers Vej 26, 1. tv, 2300 København S",2300,55.63563482,12.57837225
10-X00020933426001,2023-03-01,3,88.0,14000,477.0,"Asger Jorns Allé 6, 7. 2, 2300 København S",2300,55.62001269,12.57409782
11803773,2023-01-01,2,82.0,13100,479.0,"A.C. Meyers Vænge 140, st., 2450 København SV",2450,55.65135799,12.54118332
10-X00020943426001,2022-11-01,3,94.0,12995,415.0,"Ørestads Boulevard 49N, 2300 København S",2300,55.63626694,12.58293499
1770010585177009,2023-01-24,4,102.0,17200,506.0,"Strandlodsvej 11E, 7. th, 2300 København S",2300,55.66596365,12.62151054
86#86JC-000434,2022-12-01,4,121.0,18000,446.0,"Kronprinsessegade 18, 4., 1306 København K",1306,55.68361181,12.58171324
1770010189177009,2023-01-24,3,111.0,16200,438.0,"Teglholmens Østkaj 51, 4. tv, 2450 København SV",2450,55.64917211,12.55463712
1770006842177009,2023-02-22,1,25.0,7550,906.0,"Finsensvej 15, 1. 110, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770010326177009,2023-01-24,4,113.0,19200,510.0,"Amager Strandvej 30P, 2300 København S",2300,55.66745506,12.62677992
1770006692177009,2022-12-27,4,130.0,21200,489.0,"Antwerpengade 8, 1. th, 2150 Nordhavn",2150,55.70690816,12.59568453
1770010306177009,2023-04-04,4,110.0,17200,469.0,"Amager Strandvej 44, 1. th, 2300 København S",2300,55.66745506,12.62677992
11803779,2023-02-01,3,103.0,17700,516.0,"Marmorvej 19, st. TH, 2100 København Ø",2100,55.70380304,12.59537947
11803783,2023-02-01,3,102.0,18250,537.0,"Marmorvej 37, st., 2100 København Ø",2100,55.7048693,12.59621686
1770010599177009,2023-02-15,1,81.0,14900,552.0,"Islands Brygge 79A, 1. 4 7204, 2300 København S",2300,55.65805204,12.56733906
11803743,2023-02-01,4,104.0,16750,483.0,"Etta Camerons Vej 19, st., 2450 København SV",2450,55.64593098,12.54622088
1770010602177009,2022-12-28,4,109.0,16900,465.0,"Strandlodsvej 27L, 2. th, 2300 København S",2300,55.66635274,12.62330951
1770005739177009,2023-01-02,1,29.0,7400,766.0,"Vanløse Allé 79, . 3 19, 2720 Vanløse",2720,55.68876217,12.49425254
101453_270216,2023-03-01,4,101.0,16500,490.0,"Gammel Køge Landevej 22V, 6. th, 2500 Valby",2500,55.65905567,12.51438143
10-X00020963426001,2022-12-12,4,99.0,14774,448.0,"Ørestads Boulevard 49B, 5. 5, 2300 København S",2300,55.63657896,12.58304572
10-X00020973426001,2022-12-13,2,59.0,11150,567.0,"Ørestads Boulevard 49B, 5. 2, 2300 København S",2300,55.63657896,12.58304572
10-X00020983426001,2023-01-16,3,99.0,13440,407.0,"Ørestads Boulevard 49S, 4. 2, 2300 København S",2300,55.63614138,12.58291536
1770010506177009,2023-04-04,3,71.0,12250,518.0,"Gadelandet 26C, 4. th, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010507177009,2023-04-04,2,51.0,10200,600.0,"Gadelandet 26D, st. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010510177009,2023-03-21,2,52.0,10300,594.0,"Gadelandet 26E, 1. mf, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010511177009,2023-01-04,3,71.0,12050,509.0,"Gadelandet 26E, 2. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010512177009,2023-04-04,3,72.0,12000,500.0,"Gadelandet 26G, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010513177009,2023-04-04,3,74.0,12000,486.0,"Gadelandet 26G, 1. th, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010508177009,2023-01-19,3,72.0,11850,494.0,"Gadelandet 26D, 1. th, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010509177009,2023-04-04,2,48.0,10200,638.0,"Gadelandet 26D, 2. mf, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010514177009,2023-04-04,4,92.0,13950,422.0,"Gadelandet 20D, 2. th, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010515177009,2023-03-27,4,96.0,14050,439.0,"Gadelandet 20D, 3. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010516177009,2023-04-04,4,93.0,14150,456.0,"Gadelandet 20C, 4. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010517177009,2023-04-04,4,97.0,14150,438.0,"Gadelandet 20C, 4. th, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010520177009,2023-03-13,4,93.0,14150,456.0,"Gadelandet 22C, 5. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010521177009,2023-04-04,4,93.0,13700,442.0,"Gadelandet 22D, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010522177009,2023-04-04,4,107.0,13900,390.0,"Gadelandet 22E, 2. th, 2700 Brønshøj",2700,55.71079535,12.48073651
101455_270216,2023-04-01,3,107.0,15400,432.0,"Montagehalsvej 2, st. 3, 2500 Valby",2500,55.65909432,12.5128694
4734730000296,2022-12-20,3,103.0,22500,655.0,"Wilders Plads 7, st., 1403 København K",1403,55.6755432,12.5935401
1770010614177009,2023-01-04,3,89.0,14500,489.0,"Ved Amagerbanen 21B, st. tv, 2300 København S",2300,55.666783,12.62534905
1770010620177009,2023-03-17,3,84.0,13500,482.0,"Ejler Billes Allé 11, 1. 2, 2300 København S",2300,55.62195651,12.57283507
1770006980177009,2023-02-13,4,99.0,16100,488.0,"Teglholmsgade 74, 3. tv, 2450 København SV",2450,55.64997671,12.55564083
101457_270216,2022-12-01,4,120.0,16000,400.0,"Gammel Køge Landevej 20K, 1. th, 2500 Valby",2500,55.66005216,12.51523388
10-X00020993426001,2023-03-01,2,86.0,12775,446.0,"Robert Jacobsens Vej 57, 3. 1, 2300 København S",2300,55.62007231,12.57357969
1770009647177009,2023-01-17,3,86.0,15500,360.0,"Njalsgade 169, 4. 1, 2300 København S",2300,55.66371677,12.59103169
1770010624177009,2023-02-09,2,72.0,12300,512.0,"Halldor Laxness Vej 21, st. th, 2300 København S",2300,55.63719285,12.58054235
1770010626177009,2022-12-08,2,68.0,12300,543.0,"Strandlodsvej 11D, st. mf, 2300 København S",2300,55.66645737,12.62099821
1770010627177009,2023-02-08,3,84.0,15200,543.0,"Strandlodsvej 17E, 3. th, 2300 København S",2300,55.66469902,12.62250075
1770010628177009,2022-12-15,2,59.0,12800,651.0,"Strandlodsvej 27K, 4. mf, 2300 København S",2300,55.66620217,12.6235207
11803774,2023-03-27,3,108.0,18750,521.0,"Rådhuspladsen 55, st. TV, 1550 København V",1550,55.67641474,12.56968239
1770010618177009,2022-12-01,1,26.0,7650,883.0,"Finsensvej 15, 2. 218, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770010631177009,2023-01-25,2,66.0,12800,582.0,"Gertrude Steins Vej 38, 4. th, 2300 København S",2300,55.63968386,12.58268348
1770010321177009,2023-01-04,2,56.0,11950,640.0,"Emma Gads Vej 8, st. tv, 2300 København S",2300,55.63701608,12.58025869
1770010231177009,2023-02-20,2,55.0,11950,652.0,"Emma Gads Vej 20, 3. th, 2300 København S",2300,55.63701608,12.58025869
10-X00021043426001,2023-01-16,3,72.0,12300,512.0,"Ørestads Boulevard 49S, 7. 6, 2300 København S",2300,55.63614138,12.58291536
10-X00021033426001,2023-02-20,3,123.0,14850,362.0,"Ørestads Boulevard 49S, 4. 6, 2300 København S",2300,55.63614138,12.58291536
101460_270216,2023-01-15,1,68.0,11400,503.0,"Gammel Køge Landevej 20A, 2. 6, 2500 Valby",2500,55.66016784,12.51515807
1770008833177009,2023-03-01,1,34.0,8600,759.0,"Amerikavej 19A, 1. 100, 1756 København V",1756,55.66899705,12.54217717
1770010642177009,2023-02-17,3,108.0,16200,450.0,"Axel Heides Gade 20, st. tv, 2300 København S",2300,55.66055667,12.57098443
10-X00021063426001,2023-03-01,2,76.0,11850,468.0,"Ørestads Boulevard 188, 6. 2, 2300 København S",2300,55.61987977,12.57494312
10-X00021073426001,2023-03-01,2,74.0,11500,466.0,"Ørestads Boulevard 188, 4. 3, 2300 København S",2300,55.61987977,12.57494312
11803761,2023-02-01,2,75.0,13300,532.0,"Lone Kellermanns Vej 5, st. tv, 2450 København SV",2450,55.64514799,12.54814046
1770010643177009,2022-12-13,3,105.0,19100,546.0,"Göteborg Plads 15, 4. tv, 2150 Nordhavn",2150,55.70709169,12.59634914
1770010644177009,2023-02-28,3,105.0,18900,540.0,"Göteborg Plads 15, 2. tv, 2150 Nordhavn",2150,55.706983,12.59637062
1770009969177009,2023-03-15,3,84.0,14800,529.0,"Ørestads Boulevard 42B, 5. tv, 2300 København S",2300,55.63759825,12.58153146
1770010647177009,2023-02-15,3,67.0,14000,627.0,"Ørestads Boulevard 42C, 4. tv, 2300 København S",2300,55.63759825,12.58153146
1770010648177009,2023-03-15,4,100.0,17200,516.0,"Michael Strunges Vej 18, 6. tv, 2300 København S",2300,55.63759825,12.58153146
1770010650177009,2023-02-02,1,35.0,7300,626.0,"Vanløse Allé 79, 2. 12, 2720 Vanløse",2720,55.68841023,12.49417228
101461_270216,2023-03-01,4,108.0,16600,461.0,"Gearhalsvej 6, 5. th, 2500 Valby",2500,55.6601491,12.51465389
1770007428177009,2022-02-01,3,98.0,15700,481.0,"Teglholmsgade 62, 3. th, 2450 København SV",2450,55.64997671,12.55564083
1770004732177009,2023-01-13,4,89.0,14350,484.0,"Nadine Gordimers Vej 22, 2. th, 2300 København S",2300,55.63566523,12.57837773
1770010651177009,2023-03-14,4,84.0,14500,518.0,"C. F. Møllers Allé 63, 5. tv, 2300 København S",2300,55.63534601,12.57906001
1770007905177009,2023-01-19,4,117.0,18950,486.0,"Ved Amagerbanen 33C, 2300 København S",2300,55.66546337,12.62724058
1770010600177009,2023-03-17,4,94.0,14500,463.0,"Richard Mortensens Vej 58A, 3. tv, 2300 København S",2300,55.61902607,12.57070695
1770010657177009,2023-01-31,2,61.0,12200,600.0,"Nadine Gordimers Vej 13, 2. tv, 2300 København S",2300,55.63577229,12.57882717
1770010658177009,2022-12-27,2,57.0,11900,626.0,"Nadine Gordimers Vej 15, st. th, 2300 København S",2300,55.63608991,12.57720853
1770010659177009,2023-01-30,2,69.0,11900,517.0,"Robert Jacobsens Vej 43, 1., 2300 København S",2300,55.62195651,12.57283507
101464_270216,2023-03-01,2,58.0,12900,667.0,"Montagehalsvej 16, 5. mf, 2500 Valby",2500,55.65911281,12.51382617
101463_270216,2023-03-01,4,99.0,16200,491.0,"Montagehalsvej 12, 2. th, 2500 Valby",2500,55.65934486,12.51357102
1770010664177009,2023-01-23,2,61.0,12000,590.0,"Nadine Gordimers Vej 15, st. tv, 2300 København S",2300,55.63575196,12.57898338
1770010665177009,2023-01-16,3,80.0,13300,499.0,"Emma Gads Vej 9A, 1. th, 2300 København S",2300,55.63623576,12.57884021
1770010666177009,2023-03-13,1,52.0,10200,588.0,"Poul Bundgaards Vej 5, st. 4, 2500 Valby",2500,55.65922723,12.51006257
101462_270216,2023-01-15,4,109.0,16300,449.0,"Montagehalsvej 2, 1. 3, 2500 Valby",2500,55.65909432,12.5128694
1770010667177009,2023-01-17,1,29.0,7300,755.0,"Vanløse Allé 79, 2. 27, 2720 Vanløse",2720,55.68876217,12.49425254
1770010668177009,2022-12-07,4,97.0,15900,492.0,"Teglholmsgade 58, 1. tv, 2450 København SV",2450,55.64997671,12.55564083
11803791,2023-03-01,2,70.0,13900,596.0,"Amager Strandvej 130D, st., 2300 København S",2300,55.65907599,12.63296649
1770010669177009,2022-12-06,5,123.0,16200,395.0,"Ejler Billes Allé 19, 2300 København S",2300,55.62232347,12.5732747
1770010670177009,2023-03-29,4,101.0,14600,434.0,"Gertrude Steins Vej 32, 3. 4, 2300 København S",2300,55.63968386,12.58268348
1770010672177009,2023-02-01,4,103.0,15000,437.0,"Richard Mortensens Vej 78E, 6. th, 2300 København S",2300,55.61797152,12.56920253
1770010674177009,2022-12-21,3,88.0,13250,452.0,"Emma Gads Vej 16, st. tv, 2300 København S",2300,55.63669639,12.5799826
101465_270216,2023-05-01,2,61.0,12400,610.0,"Montagehalsvej 16, 3. mf, 2500 Valby",2500,55.65911281,12.51382617
1770010432177009,2023-03-03,1,35.0,7800,669.0,"Poppelstykket 6, 1. 119, 2450 København SV",2450,55.6512869,12.51149568
1770010677177009,2023-03-06,1,35.0,7500,643.0,"Poppelstykket 6, 3. 306, 2450 København SV",2450,55.6512869,12.51149568
1770010679177009,2023-04-03,2,43.0,9400,656.0,"Poppelstykket 6, 3. 307, 2450 København SV",2450,55.6512869,12.51149568
1770010681177009,2023-01-04,1,32.0,7100,666.0,"Gl. Køge Landevej 40, 3. 325, 2500 Valby",2500,55.65571596,12.51155621
1770010682177009,2023-01-13,1,35.0,7900,677.0,"Poppelstykket 6, 3. 308, 2450 København SV",2450,55.65125037,12.5112047
1770010683177009,2023-03-21,1,35.0,7500,643.0,"Poppelstykket 8, 3. 356, 2450 København SV",2450,55.6512322,12.51119397
1770010684177009,2022-12-06,1,35.0,7950,681.0,"Poppelstykket 6, 4. 419, 2450 København SV",2450,55.6512322,12.51117251
1770010685177009,2022-12-05,1,35.0,7950,681.0,"Poppelstykket 6, 4. 425, 2450 København SV",2450,55.65123826,12.51123688
1770010686177009,2023-04-04,4,113.0,17500,465.0,"Amager Strandvej 46, 1. tv, 2300 København S",2300,55.66656829,12.62696793
1770010688177009,2022-12-19,3,78.0,13400,515.0,"Nadine Gordimers Vej 11, 3. th, 2300 København S",2300,55.63608991,12.57720853
1770010689177009,2023-01-04,4,106.0,16250,460.0,"Emma Gads Vej 16, 4. th, 2300 København S",2300,55.63701608,12.58025869
1770010690177009,2023-01-05,3,74.0,12950,525.0,"Halldor Laxness Vej 15, 5. mf, 2300 København S",2300,55.63701608,12.58025869
1770010385177009,2023-01-19,1,37.0,7800,632.0,"Vanløse Allé 79, 5. 1, 2720 Vanløse",2720,55.68876217,12.49425254
1770010701177009,2023-03-14,4,100.0,16700,501.0,"Strandlodsvej 27E, 1. tv, 2300 København S",2300,55.66645737,12.62099821
1770010708177009,2022-12-13,1,39.0,8900,685.0,"Spaniensgade 11, st. 3, 2300 København S",2300,55.66089966,12.60845133
1770010709177009,2023-01-20,2,61.0,12200,600.0,"Ørestads Boulevard 42A, 4. th, 2300 København S",2300,55.63759825,12.58153146
86#86JC-000437,2023-03-01,3,122.0,15800,389.0,"Amagerbrogade 41, 2. tv, 2300 København S",2300,55.66421452,12.60097794
1770010661177009,2023-02-06,2,100.0,18500,555.0,"Drechselsgade 8B, 2. tv 1302, 2300 København S",2300,55.65805204,12.56733906
1770010698177009,2023-01-05,2,131.0,20700,474.0,"Drechselsgade 4A, 4. th 6502, 2300 København S",2300,55.65805204,12.56733906
1770010660177009,2023-01-05,1,79.0,16500,627.0,"Islands Brygge 79A, 3. 7 7407, 2300 København S",2300,55.65805204,12.56733906
1770010662177009,2023-01-05,2,103.0,19700,574.0,"Islands Brygge 81E, 5. th 12602, 2300 København S",2300,55.65805204,12.56733906
1770010694177009,2022-12-06,4,148.0,25500,517.0,"Drechselsgade 4A, 3. tv 6401, 2300 København S",2300,55.65805204,12.56733906
1770010710177009,2023-03-15,3,95.0,14800,467.0,"Michael Strunges Vej 18, 8. mf, 2300 København S",2300,55.63759825,12.58153146
1770010718177009,2023-02-10,1,30.0,7400,740.0,"Vanløse Allé 79, 3. 14, 2720 Vanløse",2720,55.68876217,12.49425254
11803792,2022-12-01,3,96.0,15400,481.0,"Hauser Plads 30, st., 1127 København K",1127,55.68305885,12.5752198
11803798,2023-03-01,3,78.0,13900,535.0,"Dieselvej 20, st., 2450 København SV",2450,55.65102576,12.55490973
1770008241177009,2023-01-19,1,25.0,7450,894.0,"Finsensvej 15, 2. 213, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770010723177009,2023-02-22,3,70.0,13300,570.0,"Else Alfelts Vej 64C, 3. th, 2300 København S",2300,55.61903308,12.56857464
1770010727177009,2023-01-27,3,88.0,14100,481.0,"Gearhalsvej 2, 4. tv, 2500 Valby",2500,55.65960732,12.51339913
1770010728177009,2023-01-25,3,113.0,20250,538.0,"Bjelkes Allé 16, 5., 2200 København N",2200,55.69284985,12.54508262
1770009907177009,2022-12-13,3,70.0,15500,443.0,"Njalsgade 169, 5. 2, 2300 København S",2300,55.66355577,12.59040777
1770010734177009,2023-04-03,1,45.0,8300,553.0,"Kobbelvænget 72C, 3. 11, 2700 Brønshøj",2700,55.71140168,12.48130816
1770010731177009,2023-01-12,1,31.0,6000,581.0,"Kobbelvænget 72C, 1. 4, 2700 Brønshøj",2700,55.7114319,12.48135107
1770010732177009,2023-01-20,1,31.0,6000,581.0,"Kobbelvænget 72C, 2. 15, 2700 Brønshøj",2700,55.71140168,12.48130816
1770010730177009,2022-12-07,1,35.0,6450,553.0,"Kobbelvænget 72C, st. 24, 2700 Brønshøj",2700,55.7114319,12.48135107
1770010729177009,2023-03-23,1,33.0,6200,564.0,"Kobbelvænget 72C, st. 11, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010744177009,2023-04-04,3,80.0,12150,456.0,"Gadelandet 26F, 3. tv, 2700 Brønshøj",2700,55.71145607,12.48120087
1770010742177009,2023-03-29,2,47.0,10400,664.0,"Gadelandet 26D, 4. mf, 2700 Brønshøj",2700,55.71141376,12.4812867
1770010741177009,2023-01-12,3,80.0,11800,442.0,"Gadelandet 26F, st. tv, 2700 Brønshøj",2700,55.71141376,12.48131888
1770010739177009,2023-01-05,3,75.0,11950,478.0,"Gadelandet 26C, 2. th, 2700 Brønshøj",2700,55.71141376,12.48131888
1770010738177009,2023-04-04,4,102.0,14000,412.0,"Gadelandet 24N, 1. th, 2700 Brønshøj",2700,55.71144399,12.48130816
1770010235177009,2023-01-29,4,114.0,17700,466.0,"Amager Strandvej 38, 1. th, 2300 København S",2300,55.66745506,12.62677992
1770010749177009,2023-03-06,2,113.0,16400,435.0,"Nadine Gordimers Vej 26, st. tv, 2300 København S",2300,55.63563482,12.57837225
1770010748177009,2023-03-15,4,103.0,17600,513.0,"Amager Strandvej 42, 1. mf, 2300 København S",2300,55.66674135,12.62747723
1770010325177009,2023-03-31,3,97.0,14900,461.0,"Else Alfelts Vej 60F, st. th, 2300 København S",2300,55.61935638,12.56837823
101468_270216,2023-04-01,4,114.0,20000,526.0,"Lergravsvej 40, 2. th, 2300 København S",2300,55.6636208,12.62458755
1770010184177009,2023-04-05,1,45.0,11200,747.0,"Poul Bundgaards Vej 5, 5. 115, 2500 Valby",2500,55.65926836,12.51011501
1770010751177009,2023-01-16,4,105.0,14500,414.0,"Gertrude Steins Vej 30, 5. tv, 2300 København S",2300,55.63968386,12.58268348
11803806,2023-02-01,3,93.0,14900,481.0,"Ved Stigbordene 7, st., 2450 København SV",2450,55.64428315,12.54858813
11803808,2023-06-01,3,93.0,15100,487.0,"Otto Brandenburgs Vej 36, st. mf, 2450 København SV",2450,55.64477389,12.5505917
1770010752177009,2023-01-11,1,59.0,10700,544.0,"Ved Amagerbanen 37A, 1. mf, 2300 København S",2300,55.66530682,12.62658402
11803810,2023-03-01,2,74.0,12500,507.0,"Lone Kellermanns Vej 7, st. tv, 2450 København SV",2450,55.64523951,12.54791741
11803812,2023-03-01,5,166.0,20000,361.0,"Etta Camerons Vej 27, st. 9, 2450 København SV",2450,55.6454488,12.54701513
11803811,2023-02-01,5,140.0,18800,403.0,"Dieselvej 38, st. TV, 2450 København SV",2450,55.65118147,12.55603001
1770010753177009,2023-03-27,3,97.0,15300,473.0,"Else Alfelts Vej 60F, 1. th, 2300 København S",2300,55.61935638,12.56837823
1770010754177009,2023-02-23,3,71.0,13350,564.0,"Else Alfelts Vej 60D, 3. tv, 2300 København S",2300,55.61935638,12.56837823
1770010461177009,2023-02-24,3,91.0,15700,518.0,"Teglholmsgade 78, 5. tv, 2450 København SV",2450,55.64997671,12.55564083
1770007593177009,2023-02-06,3,96.0,15200,475.0,"Teglholmsgade 60, 3. tv, 2450 København SV",2450,55.64997671,12.55564083
1770008346177009,2023-03-24,3,95.0,13900,439.0,"Montagehalsvej 18, st. tv, 2500 Valby",2500,55.65960732,12.51339913
11803807,2023-02-01,4,118.0,17200,437.0,"Ved Stigbordene 33, st. th, 2450 København SV",2450,55.64415667,12.54922983
1770010755177009,2023-01-17,4,91.0,15400,508.0,"Michael Strunges Vej 18, 5. tv, 2300 København S",2300,55.63759825,12.58153146
1770010756177009,2023-03-14,3,95.0,14600,461.0,"Michael Strunges Vej 18, 6. mf, 2300 København S",2300,55.63759825,12.58153146
1770010757177009,2022-12-29,2,56.0,11400,611.0,"Ørestads Boulevard 42A, st., 2300 København S",2300,55.63759825,12.58153146
1770010759177009,2023-02-15,4,99.0,16100,488.0,"Teglholmsgade 78, 1. tv, 2450 København SV",2450,55.64997671,12.55564083
1770010761177009,2023-04-03,4,98.0,16800,514.0,"Strandlodsvej 27C, 2. th, 2300 København S",2300,55.66645737,12.62099821
1770010764177009,2023-01-17,3,85.0,15500,547.0,"Strandlodsvej 27C, 7. tv, 2300 København S",2300,55.66622462,12.62451858
1770010766177009,2022-12-28,2,61.0,13800,679.0,"Strandlodsvej 27A, 2. mf, 2300 København S",2300,55.66646146,12.62464616
1770010767177009,2023-03-21,5,119.0,17400,439.0,"Else Alfelts Vej 55, 6. th, 2300 København S",2300,55.61902607,12.57070695
1770010768177009,2023-03-24,4,94.0,14000,447.0,"Richard Mortensens Vej 58A, 1. tv, 2300 København S",2300,55.61902607,12.57070695
1770010769177009,2023-03-14,4,103.0,14900,434.0,"Else Alfelts Vej 66A, 4. tv, 2300 København S",2300,55.61935638,12.56837823
1770005803177009,2023-02-15,2,68.0,13800,609.0,"Amager Strandvej 42, 5. th, 2300 København S",2300,55.66745506,12.62677992
11803815,2023-04-01,4,104.0,16900,488.0,"Etta Camerons Vej 17, st. tv, 2450 København SV",2450,55.64599411,12.54629157
1770010772177009,2023-01-13,1,29.0,7700,797.0,"Vanløse Allé 79, 4. 24, 2720 Vanløse",2720,55.68876217,12.49425254
11803816,2023-03-01,3,92.0,17050,556.0,"Etta Camerons Vej 17, st. th, 2450 København SV",2450,55.64599411,12.54629157
1770010773177009,2022-12-15,3,81.0,13600,504.0,"Montagehalsvej 26, st. tv, 2500 Valby",2500,55.65960732,12.51339913
